index;SOURCE;Shape_Area;Shape_Leng;canal;canal_govt;canal_pvt;did;dist_name;drnk_wat_f;dstcd;file;gp_name;gpcode;handpump;lake;lake_irr;land_fores;name;no_hh;orig_fid;oth_irr;p_ill;p_lit;p_sc;p_sch;p_st;rang_wat_f;river;river_irr;sdst_name;sdstcd;sid;spring;stat_name;stcd;tank;tank_irr;tap;tehs_name;tid;tot_f;tot_irr;tot_m;tot_p;tot_wk_f;tot_wk_m;tot_wk_p;tubewell;tw_w_el;tw_wo_el;un_irr;vid;vill_code;vlgcd2011;w_fall;well;well_w_el;well_wo_el;UID
30;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000773618839284;0.152554426088;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;796.79;Bejoynagar;178.0;4.0;0.0;401.0;426.0;0.0;1.0;827.0;0.0;0.0;23.79;;;16;0.0;TR;;0.0;0.0;0.0;Boxanagar;0013;402.0;23.79;425.0;827.0;210.0;192.0;402.0;1.0;0.0;0.0;20.23;1601001300022600;00022600;;0.0;1.0;0.0;0.0;38450
31;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000847404936349;0.158673599756;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;0.0;Pathaliaghat;526.0;1.0;42.76;975.0;1584.0;37.0;2.0;2176.0;0.0;0.0;0.0;;;16;0.0;TR;;0.0;0.0;0.0;Bishalgarh;0012;1268.0;42.76;1291.0;2559.0;441.0;610.0;1051.0;1.0;0.0;0.0;433.59;1601001200021200;00021200;;0.0;1.0;0.0;0.0;38451
32;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000938155053668;0.126543791621;0.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;1.0;0.0;1173.5;Choygharia;376.0;2.0;0.0;1435.0;633.0;0.0;2.0;2068.0;0.0;1.0;0.0;;;16;1.0;TR;;1.0;0.0;1.0;Killa;0001;1026.0;0.0;1042.0;2068.0;237.0;410.0;647.0;1.0;0.0;0.0;45.3;1602000100028000;00028000;;0.0;1.0;0.0;0.0;38452
33;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00123156685708;0.163615474283;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;0.0;Rangmala;568.0;3.0;0.0;923.0;1753.0;79.0;2.0;2493.0;0.0;0.0;0.0;;;16;0.0;TR;;1.0;0.0;1.0;Bishalgarh;0012;1334.0;337.11;1342.0;2676.0;696.0;715.0;1411.0;1.0;337.11;0.0;202.34;1601001200020500;00020500;;0.0;1.0;0.0;0.0;38453
34;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000253741618206;0.0780191006699;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;0.0;Nabadwipchandranagar (part);761.0;1.0;0.0;1842.0;2465.0;84.0;3.0;0.0;0.0;1.0;6.07;;;16;0.0;TR;;0.0;0.0;1.0;Melaghar;0014;2088.0;6.07;2219.0;4307.0;159.0;974.0;1133.0;1.0;0.0;0.0;250.74;1601001400024200;00024200;;0.0;1.0;0.0;0.0;38454
35;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000881284096556;0.136393364468;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;580.45;Purba Jumerdhepa;750.0;1.0;0.0;1398.0;2284.0;510.0;2.0;496.0;0.0;0.0;125.45;;;16;0.0;TR;;1.0;0.0;0.0;Melaghar;0014;1802.0;125.45;1880.0;3682.0;532.0;1017.0;1549.0;1.0;0.0;0.0;87.01;1601001400023300;00023300;;0.0;1.0;0.0;0.0;38455
36;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.00108086698725;0.169233363616;1.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;1.0;0.0;516.03;Uttar Krishnapur;935.0;1.0;0.0;2274.0;2400.0;948.0;2.0;722.0;0.0;0.0;0.0;;;16;0.0;TR;;1.0;0.0;0.0;Rajnagar;0005;2272.0;0.0;2402.0;4674.0;202.0;1143.0;1345.0;1.0;0.0;0.0;299.52;1602000500039000;00039000;;0.0;1.0;0.0;0.0;38456
37;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000983307020239;0.221158809734;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;0.0;0.0;200.79;Kaiyadhepa;1064.0;1.0;0.0;2654.0;2722.0;1449.0;2.0;1572.0;0.0;1.0;0.0;;;16;0.0;TR;;1.0;0.0;1.0;Bishalgarh;0012;2599.0;50.87;2777.0;5376.0;375.0;1314.0;1689.0;1.0;50.87;0.0;601.05;1601001200018600;00018600;;0.0;1.0;0.0;0.0;38457
38;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000531141434872;0.111901575256;0.0;0.0;0.0;02;South Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;1.0;1.0;0.0;409.07;Purba Peporiakhola;391.0;2.0;0.0;749.0;916.0;214.0;3.0;440.0;0.0;1.0;127.02;;;16;0.0;TR;;1.0;0.0;0.0;Rajnagar;0005;816.0;127.02;849.0;1665.0;174.0;439.0;613.0;1.0;0.0;0.0;62.79;1602000500040900;00040900;;0.0;1.0;0.0;0.0;38458
39;http://www.bhuvan-panchayat.nrsc.gov.in:8080/geoserver/;0.000831405260755;0.154384590205;0.0;0.0;0.0;01;West Tripura;1.0;;in_bhuvan_village_state_TR.shp;;;0.0;0.0;0.0;482.16;Manarchak;702.0;1.0;0.0;1735.0;1854.0;93.0;4.0;0.0;0.0;1.0;333.87;;;16;0.0;TR;;1.0;0.0;1.0;Kathalia;0015;1781.0;333.87;1808.0;3589.0;228.0;868.0;1096.0;1.0;0.0;0.0;108.02;1601001500026100;00026100;;0.0;1.0;0.0;0.0;38459
